date,region,fuel_type,cnt
201601,강원,LPG,4327.0
201601,강원,기타,1847.0
201601,강원,디젤,138899.0
201601,강원,전기,0.0
201601,경기,LPG,47503.0
201601,경기,기타,13641.0
201601,경기,디젤,680207.0
201601,경기,전기,0.0
201601,경상,LPG,30784.0
201601,경상,기타,32844.0
201601,경상,디젤,944513.0
201601,경상,전기,11.0
201601,서울,LPG,38078.0
201601,서울,기타,5200.0
201601,서울,디젤,304305.0
201601,서울,전기,2.0
201601,인천,LPG,12030.0
201601,인천,기타,9282.0
201601,인천,디젤,157812.0
201601,인천,전기,0.0
201601,전라,LPG,12559.0
201601,전라,기타,12449.0
201601,전라,디젤,469135.0
201601,전라,전기,0.0
201601,제주,LPG,3795.0
201601,제주,기타,492.0
201601,제주,디젤,69208.0
201601,제주,전기,5.0
201601,충청,LPG,11556.0
201601,충청,기타,10066.0
201601,충청,디젤,431890.0
201601,충청,전기,0.0
201602,강원,LPG,4326.0
201602,강원,기타,1867.0
201602,강원,디젤,139252.0
201602,강원,전기,0.0
201602,경기,LPG,47226.0
201602,경기,기타,13717.0
201602,경기,디젤,681481.0
201602,경기,전기,0.0
201602,경상,LPG,30705.0
201602,경상,기타,32948.0
201602,경상,디젤,945596.0
201602,경상,전기,11.0
201602,서울,LPG,37826.0
201602,서울,기타,5212.0
201602,서울,디젤,304240.0
201602,서울,전기,2.0
201602,인천,LPG,11946.0
201602,인천,기타,9311.0
201602,인천,디젤,157950.0
201602,인천,전기,0.0
201602,전라,LPG,12491.0
201602,전라,기타,12519.0
201602,전라,디젤,470015.0
201602,전라,전기,0.0
201602,제주,LPG,3802.0
201602,제주,기타,504.0
201602,제주,디젤,69409.0
201602,제주,전기,5.0
201602,충청,LPG,11525.0
201602,충청,기타,10099.0
201602,충청,디젤,432823.0
201602,충청,전기,0.0
201603,강원,LPG,4328.0
201603,강원,기타,1883.0
201603,강원,디젤,139698.0
201603,강원,전기,0.0
201603,경기,LPG,46802.0
201603,경기,기타,13880.0
201603,경기,디젤,683767.0
201603,경기,전기,0.0
201603,경상,LPG,30628.0
201603,경상,기타,33150.0
201603,경상,디젤,947316.0
201603,경상,전기,11.0
201603,서울,LPG,37514.0
201603,서울,기타,5259.0
201603,서울,디젤,304168.0
201603,서울,전기,2.0
201603,인천,LPG,11852.0
201603,인천,기타,9364.0
201603,인천,디젤,158257.0
201603,인천,전기,0.0
201603,전라,LPG,12476.0
201603,전라,기타,12614.0
201603,전라,디젤,471193.0
201603,전라,전기,0.0
201603,제주,LPG,3787.0
201603,제주,기타,515.0
201603,제주,디젤,69782.0
201603,제주,전기,5.0
201603,충청,LPG,11480.0
201603,충청,기타,10204.0
201603,충청,디젤,434094.0
201603,충청,전기,0.0
201604,강원,LPG,4329.0
201604,강원,기타,1911.0
201604,강원,디젤,140139.0
201604,강원,전기,0.0
201604,경기,LPG,46449.0
201604,경기,기타,14014.0
201604,경기,디젤,685819.0
201604,경기,전기,0.0
201604,경상,LPG,30609.0
201604,경상,기타,33409.0
201604,경상,디젤,948893.0
201604,경상,전기,11.0
201604,서울,LPG,37177.0
201604,서울,기타,5288.0
201604,서울,디젤,304379.0
201604,서울,전기,2.0
201604,인천,LPG,11858.0
201604,인천,기타,9392.0
201604,인천,디젤,158816.0
201604,인천,전기,0.0
201604,전라,LPG,12435.0
201604,전라,기타,12724.0
201604,전라,디젤,472218.0
201604,전라,전기,0.0
201604,제주,LPG,3787.0
201604,제주,기타,528.0
201604,제주,디젤,70150.0
201604,제주,전기,5.0
201604,충청,LPG,11466.0
201604,충청,기타,10271.0
201604,충청,디젤,435151.0
201604,충청,전기,0.0
201605,강원,LPG,4312.0
201605,강원,기타,1942.0
201605,강원,디젤,140648.0
201605,강원,전기,0.0
201605,경기,LPG,46048.0
201605,경기,기타,14197.0
201605,경기,디젤,688162.0
201605,경기,전기,0.0
201605,경상,LPG,30555.0
201605,경상,기타,33592.0
201605,경상,디젤,950389.0
201605,경상,전기,11.0
201605,서울,LPG,36849.0
201605,서울,기타,5292.0
201605,서울,디젤,304309.0
201605,서울,전기,2.0
201605,인천,LPG,11832.0
201605,인천,기타,9494.0
201605,인천,디젤,159194.0
201605,인천,전기,0.0
201605,전라,LPG,12397.0
201605,전라,기타,12822.0
201605,전라,디젤,473168.0
201605,전라,전기,0.0
201605,제주,LPG,3777.0
201605,제주,기타,533.0
201605,제주,디젤,70510.0
201605,제주,전기,5.0
201605,충청,LPG,11407.0
201605,충청,기타,10420.0
201605,충청,디젤,436114.0
201605,충청,전기,0.0
201606,강원,LPG,4313.0
201606,강원,기타,1980.0
201606,강원,디젤,141181.0
201606,강원,전기,0.0
201606,경기,LPG,45657.0
201606,경기,기타,14411.0
201606,경기,디젤,690944.0
201606,경기,전기,0.0
201606,경상,LPG,30480.0
201606,경상,기타,33867.0
201606,경상,디젤,952011.0
201606,경상,전기,11.0
201606,서울,LPG,36543.0
201606,서울,기타,5317.0
201606,서울,디젤,304209.0
201606,서울,전기,2.0
201606,인천,LPG,11764.0
201606,인천,기타,9585.0
201606,인천,디젤,159704.0
201606,인천,전기,0.0
201606,전라,LPG,12368.0
201606,전라,기타,12897.0
201606,전라,디젤,474217.0
201606,전라,전기,0.0
201606,제주,LPG,3815.0
201606,제주,기타,539.0
201606,제주,디젤,70933.0
201606,제주,전기,5.0
201606,충청,LPG,11376.0
201606,충청,기타,10536.0
201606,충청,디젤,437208.0
201606,충청,전기,0.0
201607,강원,LPG,4300.0
201607,강원,기타,2003.0
201607,강원,디젤,141639.0
201607,강원,전기,0.0
201607,경기,LPG,45246.0
201607,경기,기타,14611.0
201607,경기,디젤,692919.0
201607,경기,전기,0.0
201607,경상,LPG,30403.0
201607,경상,기타,34118.0
201607,경상,디젤,953649.0
201607,경상,전기,11.0
201607,서울,LPG,36243.0
201607,서울,기타,5374.0
201607,서울,디젤,304282.0
201607,서울,전기,2.0
201607,인천,LPG,11710.0
201607,인천,기타,9626.0
201607,인천,디젤,160189.0
201607,인천,전기,0.0
201607,전라,LPG,12315.0
201607,전라,기타,12940.0
201607,전라,디젤,475400.0
201607,전라,전기,0.0
201607,제주,LPG,3815.0
201607,제주,기타,558.0
201607,제주,디젤,71284.0
201607,제주,전기,5.0
201607,충청,LPG,11299.0
201607,충청,기타,10675.0
201607,충청,디젤,438325.0
201607,충청,전기,0.0
201608,강원,LPG,4290.0
201608,강원,기타,2032.0
201608,강원,디젤,141825.0
201608,강원,전기,0.0
201608,경기,LPG,44796.0
201608,경기,기타,14819.0
201608,경기,디젤,693423.0
201608,경기,전기,2.0
201608,경상,LPG,30311.0
201608,경상,기타,34274.0
201608,경상,디젤,953234.0
201608,경상,전기,11.0
201608,서울,LPG,35936.0
201608,서울,기타,5413.0
201608,서울,디젤,303764.0
201608,서울,전기,2.0
201608,인천,LPG,11640.0
201608,인천,기타,9678.0
201608,인천,디젤,160605.0
201608,인천,전기,0.0
201608,전라,LPG,12248.0
201608,전라,기타,13020.0
201608,전라,디젤,475581.0
201608,전라,전기,0.0
201608,제주,LPG,3802.0
201608,제주,기타,572.0
201608,제주,디젤,71500.0
201608,제주,전기,6.0
201608,충청,LPG,11252.0
201608,충청,기타,10776.0
201608,충청,디젤,438740.0
201608,충청,전기,0.0
201609,강원,LPG,4254.0
201609,강원,기타,2067.0
201609,강원,디젤,141887.0
201609,강원,전기,0.0
201609,경기,LPG,44385.0
201609,경기,기타,14958.0
201609,경기,디젤,694477.0
201609,경기,전기,2.0
201609,경상,LPG,30191.0
201609,경상,기타,34446.0
201609,경상,디젤,952876.0
201609,경상,전기,11.0
201609,서울,LPG,35674.0
201609,서울,기타,5444.0
201609,서울,디젤,303338.0
201609,서울,전기,2.0
201609,인천,LPG,11598.0
201609,인천,기타,9759.0
201609,인천,디젤,160895.0
201609,인천,전기,0.0
201609,전라,LPG,12178.0
201609,전라,기타,13077.0
201609,전라,디젤,475709.0
201609,전라,전기,0.0
201609,제주,LPG,3796.0
201609,제주,기타,583.0
201609,제주,디젤,71727.0
201609,제주,전기,6.0
201609,충청,LPG,11186.0
201609,충청,기타,10873.0
201609,충청,디젤,439185.0
201609,충청,전기,0.0
201610,강원,LPG,4242.0
201610,강원,기타,2100.0
201610,강원,디젤,141979.0
201610,강원,전기,0.0
201610,경기,LPG,44005.0
201610,경기,기타,15139.0
201610,경기,디젤,695364.0
201610,경기,전기,2.0
201610,경상,LPG,30019.0
201610,경상,기타,34520.0
201610,경상,디젤,952381.0
201610,경상,전기,11.0
201610,서울,LPG,35452.0
201610,서울,기타,5476.0
201610,서울,디젤,302933.0
201610,서울,전기,2.0
201610,인천,LPG,11506.0
201610,인천,기타,9820.0
201610,인천,디젤,161221.0
201610,인천,전기,0.0
201610,전라,LPG,12144.0
201610,전라,기타,13165.0
201610,전라,디젤,475944.0
201610,전라,전기,0.0
201610,제주,LPG,3808.0
201610,제주,기타,591.0
201610,제주,디젤,71848.0
201610,제주,전기,8.0
201610,충청,LPG,11122.0
201610,충청,기타,10993.0
201610,충청,디젤,439296.0
201610,충청,전기,0.0
201611,강원,LPG,4206.0
201611,강원,기타,2115.0
201611,강원,디젤,142287.0
201611,강원,전기,0.0
201611,경기,LPG,43611.0
201611,경기,기타,15294.0
201611,경기,디젤,697843.0
201611,경기,전기,2.0
201611,경상,LPG,29914.0
201611,경상,기타,34687.0
201611,경상,디젤,953087.0
201611,경상,전기,11.0
201611,서울,LPG,35112.0
201611,서울,기타,5478.0
201611,서울,디젤,302934.0
201611,서울,전기,3.0
201611,인천,LPG,11471.0
201611,인천,기타,9874.0
201611,인천,디젤,161790.0
201611,인천,전기,0.0
201611,전라,LPG,12093.0
201611,전라,기타,13208.0
201611,전라,디젤,476499.0
201611,전라,전기,0.0
201611,제주,LPG,3819.0
201611,제주,기타,593.0
201611,제주,디젤,72168.0
201611,제주,전기,15.0
201611,충청,LPG,11038.0
201611,충청,기타,11114.0
201611,충청,디젤,440066.0
201611,충청,전기,0.0
201612,강원,LPG,4183.0
201612,강원,기타,2128.0
201612,강원,디젤,142349.0
201612,강원,전기,0.0
201612,경기,LPG,43203.0
201612,경기,기타,15383.0
201612,경기,디젤,699782.0
201612,경기,전기,2.0
201612,경상,LPG,29706.0
201612,경상,기타,34808.0
201612,경상,디젤,952847.0
201612,경상,전기,11.0
201612,서울,LPG,34766.0
201612,서울,기타,5501.0
201612,서울,디젤,302902.0
201612,서울,전기,4.0
201612,인천,LPG,11440.0
201612,인천,기타,9906.0
201612,인천,디젤,162099.0
201612,인천,전기,0.0
201612,전라,LPG,12020.0
201612,전라,기타,13306.0
201612,전라,디젤,476707.0
201612,전라,전기,0.0
201612,제주,LPG,3799.0
201612,제주,기타,601.0
201612,제주,디젤,72366.0
201612,제주,전기,15.0
201612,충청,LPG,10944.0
201612,충청,기타,11201.0
201612,충청,디젤,440194.0
201612,충청,전기,0.0
201701,강원,LPG,4176.0
201701,강원,기타,2143.0
201701,강원,디젤,142771.0
201701,강원,전기,0.0
201701,경기,LPG,42913.0
201701,경기,기타,15544.0
201701,경기,디젤,702389.0
201701,경기,전기,2.0
201701,경상,LPG,29600.0
201701,경상,기타,34891.0
201701,경상,디젤,954795.0
201701,경상,전기,11.0
201701,서울,LPG,34516.0
201701,서울,기타,5514.0
201701,서울,디젤,303592.0
201701,서울,전기,4.0
201701,인천,LPG,11398.0
201701,인천,기타,9962.0
201701,인천,디젤,162474.0
201701,인천,전기,0.0
201701,전라,LPG,11961.0
201701,전라,기타,13357.0
201701,전라,디젤,477721.0
201701,전라,전기,0.0
201701,제주,LPG,3785.0
201701,제주,기타,613.0
201701,제주,디젤,72649.0
201701,제주,전기,15.0
201701,충청,LPG,10902.0
201701,충청,기타,11303.0
201701,충청,디젤,441373.0
201701,충청,전기,0.0
201702,강원,LPG,4155.0
201702,강원,기타,2158.0
201702,강원,디젤,142917.0
201702,강원,전기,0.0
201702,경기,LPG,42584.0
201702,경기,기타,15650.0
201702,경기,디젤,702992.0
201702,경기,전기,2.0
201702,경상,LPG,29456.0
201702,경상,기타,34958.0
201702,경상,디젤,955116.0
201702,경상,전기,12.0
201702,서울,LPG,34296.0
201702,서울,기타,5523.0
201702,서울,디젤,303459.0
201702,서울,전기,4.0
201702,인천,LPG,11317.0
201702,인천,기타,10004.0
201702,인천,디젤,162519.0
201702,인천,전기,0.0
201702,전라,LPG,11930.0
201702,전라,기타,13390.0
201702,전라,디젤,478025.0
201702,전라,전기,0.0
201702,제주,LPG,3775.0
201702,제주,기타,622.0
201702,제주,디젤,72736.0
201702,제주,전기,16.0
201702,충청,LPG,10889.0
201702,충청,기타,11392.0
201702,충청,디젤,441920.0
201702,충청,전기,0.0
201703,강원,LPG,4142.0
201703,강원,기타,2186.0
201703,강원,디젤,143163.0
201703,강원,전기,1.0
201703,경기,LPG,42234.0
201703,경기,기타,15811.0
201703,경기,디젤,703697.0
201703,경기,전기,2.0
201703,경상,LPG,29351.0
201703,경상,기타,35100.0
201703,경상,디젤,955824.0
201703,경상,전기,12.0
201703,서울,LPG,34011.0
201703,서울,기타,5569.0
201703,서울,디젤,303498.0
201703,서울,전기,4.0
201703,인천,LPG,11353.0
201703,인천,기타,10066.0
201703,인천,디젤,162818.0
201703,인천,전기,0.0
201703,전라,LPG,11875.0
201703,전라,기타,13453.0
201703,전라,디젤,478386.0
201703,전라,전기,0.0
201703,제주,LPG,3753.0
201703,제주,기타,639.0
201703,제주,디젤,73019.0
201703,제주,전기,16.0
201703,충청,LPG,10872.0
201703,충청,기타,11505.0
201703,충청,디젤,442566.0
201703,충청,전기,1.0
201704,강원,LPG,4140.0
201704,강원,기타,2208.0
201704,강원,디젤,143544.0
201704,강원,전기,1.0
201704,경기,LPG,41898.0
201704,경기,기타,16013.0
201704,경기,디젤,705622.0
201704,경기,전기,2.0
201704,경상,LPG,29247.0
201704,경상,기타,35236.0
201704,경상,디젤,956853.0
201704,경상,전기,12.0
201704,서울,LPG,33769.0
201704,서울,기타,5613.0
201704,서울,디젤,303574.0
201704,서울,전기,7.0
201704,인천,LPG,11302.0
201704,인천,기타,10152.0
201704,인천,디젤,163101.0
201704,인천,전기,0.0
201704,전라,LPG,11822.0
201704,전라,기타,13554.0
201704,전라,디젤,479103.0
201704,전라,전기,0.0
201704,제주,LPG,3746.0
201704,제주,기타,643.0
201704,제주,디젤,73218.0
201704,제주,전기,16.0
201704,충청,LPG,10868.0
201704,충청,기타,11622.0
201704,충청,디젤,443456.0
201704,충청,전기,1.0
201705,강원,LPG,4144.0
201705,강원,기타,2248.0
201705,강원,디젤,143771.0
201705,강원,전기,1.0
201705,경기,LPG,41499.0
201705,경기,기타,16169.0
201705,경기,디젤,707321.0
201705,경기,전기,2.0
201705,경상,LPG,29139.0
201705,경상,기타,35396.0
201705,경상,디젤,957559.0
201705,경상,전기,12.0
201705,서울,LPG,33442.0
201705,서울,기타,5674.0
201705,서울,디젤,303649.0
201705,서울,전기,7.0
201705,인천,LPG,11200.0
201705,인천,기타,10204.0
201705,인천,디젤,163339.0
201705,인천,전기,0.0
201705,전라,LPG,11768.0
201705,전라,기타,13619.0
201705,전라,디젤,479674.0
201705,전라,전기,0.0
201705,제주,LPG,3733.0
201705,제주,기타,661.0
201705,제주,디젤,73446.0
201705,제주,전기,17.0
201705,충청,LPG,10836.0
201705,충청,기타,11768.0
201705,충청,디젤,444070.0
201705,충청,전기,1.0
201706,강원,LPG,4144.0
201706,강원,기타,2292.0
201706,강원,디젤,144046.0
201706,강원,전기,1.0
201706,경기,LPG,41162.0
201706,경기,기타,16228.0
201706,경기,디젤,709085.0
201706,경기,전기,2.0
201706,경상,LPG,28988.0
201706,경상,기타,35612.0
201706,경상,디젤,958281.0
201706,경상,전기,12.0
201706,서울,LPG,33173.0
201706,서울,기타,5746.0
201706,서울,디젤,303622.0
201706,서울,전기,8.0
201706,인천,LPG,11112.0
201706,인천,기타,10312.0
201706,인천,디젤,163572.0
201706,인천,전기,0.0
201706,전라,LPG,11701.0
201706,전라,기타,13728.0
201706,전라,디젤,480391.0
201706,전라,전기,0.0
201706,제주,LPG,3707.0
201706,제주,기타,673.0
201706,제주,디젤,73573.0
201706,제주,전기,17.0
201706,충청,LPG,10773.0
201706,충청,기타,11967.0
201706,충청,디젤,444755.0
201706,충청,전기,1.0
201707,강원,LPG,4130.0
201707,강원,기타,2321.0
201707,강원,디젤,144441.0
201707,강원,전기,1.0
201707,경기,LPG,40812.0
201707,경기,기타,16407.0
201707,경기,디젤,711487.0
201707,경기,전기,2.0
201707,경상,LPG,28854.0
201707,경상,기타,35783.0
201707,경상,디젤,959445.0
201707,경상,전기,12.0
201707,서울,LPG,32784.0
201707,서울,기타,5838.0
201707,서울,디젤,303636.0
201707,서울,전기,10.0
201707,인천,LPG,11046.0
201707,인천,기타,10365.0
201707,인천,디젤,164180.0
201707,인천,전기,0.0
201707,전라,LPG,11648.0
201707,전라,기타,13806.0
201707,전라,디젤,481133.0
201707,전라,전기,0.0
201707,제주,LPG,3691.0
201707,제주,기타,676.0
201707,제주,디젤,73769.0
201707,제주,전기,18.0
201707,충청,LPG,10729.0
201707,충청,기타,12159.0
201707,충청,디젤,445637.0
201707,충청,전기,1.0
201708,강원,LPG,4113.0
201708,강원,기타,2367.0
201708,강원,디젤,144614.0
201708,강원,전기,1.0
201708,경기,LPG,40449.0
201708,경기,기타,16581.0
201708,경기,디젤,712460.0
201708,경기,전기,2.0
201708,경상,LPG,28677.0
201708,경상,기타,35945.0
201708,경상,디젤,959489.0
201708,경상,전기,12.0
201708,서울,LPG,32479.0
201708,서울,기타,5876.0
201708,서울,디젤,303452.0
201708,서울,전기,11.0
201708,인천,LPG,10955.0
201708,인천,기타,10433.0
201708,인천,디젤,164401.0
201708,인천,전기,0.0
201708,전라,LPG,11546.0
201708,전라,기타,13850.0
201708,전라,디젤,481658.0
201708,전라,전기,0.0
201708,제주,LPG,3685.0
201708,제주,기타,688.0
201708,제주,디젤,73937.0
201708,제주,전기,18.0
201708,충청,LPG,10722.0
201708,충청,기타,12268.0
201708,충청,디젤,446031.0
201708,충청,전기,1.0
201709,강원,LPG,4101.0
201709,강원,기타,2384.0
201709,강원,디젤,144807.0
201709,강원,전기,1.0
201709,경기,LPG,40063.0
201709,경기,기타,16762.0
201709,경기,디젤,714576.0
201709,경기,전기,2.0
201709,경상,LPG,28545.0
201709,경상,기타,36097.0
201709,경상,디젤,960859.0
201709,경상,전기,12.0
201709,서울,LPG,32158.0
201709,서울,기타,5930.0
201709,서울,디젤,302858.0
201709,서울,전기,10.0
201709,인천,LPG,10897.0
201709,인천,기타,10472.0
201709,인천,디젤,165308.0
201709,인천,전기,0.0
201709,전라,LPG,11483.0
201709,전라,기타,13919.0
201709,전라,디젤,482448.0
201709,전라,전기,1.0
201709,제주,LPG,3671.0
201709,제주,기타,693.0
201709,제주,디젤,74046.0
201709,제주,전기,18.0
201709,충청,LPG,10680.0
201709,충청,기타,12357.0
201709,충청,디젤,447023.0
201709,충청,전기,1.0
201710,강원,LPG,4066.0
201710,강원,기타,2406.0
201710,강원,디젤,144999.0
201710,강원,전기,1.0
201710,경기,LPG,39759.0
201710,경기,기타,16863.0
201710,경기,디젤,715996.0
201710,경기,전기,2.0
201710,경상,LPG,28420.0
201710,경상,기타,36234.0
201710,경상,디젤,961253.0
201710,경상,전기,12.0
201710,서울,LPG,31911.0
201710,서울,기타,5942.0
201710,서울,디젤,302782.0
201710,서울,전기,17.0
201710,인천,LPG,10812.0
201710,인천,기타,10506.0
201710,인천,디젤,165532.0
201710,인천,전기,0.0
201710,전라,LPG,11435.0
201710,전라,기타,13957.0
201710,전라,디젤,482942.0
201710,전라,전기,1.0
201710,제주,LPG,3663.0
201710,제주,기타,697.0
201710,제주,디젤,74127.0
201710,제주,전기,18.0
201710,충청,LPG,10615.0
201710,충청,기타,12463.0
201710,충청,디젤,447334.0
201710,충청,전기,2.0
201711,강원,LPG,4058.0
201711,강원,기타,2416.0
201711,강원,디젤,145078.0
201711,강원,전기,1.0
201711,경기,LPG,39391.0
201711,경기,기타,16968.0
201711,경기,디젤,718581.0
201711,경기,전기,2.0
201711,경상,LPG,28264.0
201711,경상,기타,36362.0
201711,경상,디젤,961755.0
201711,경상,전기,12.0
201711,서울,LPG,31641.0
201711,서울,기타,5955.0
201711,서울,디젤,303030.0
201711,서울,전기,18.0
201711,인천,LPG,10749.0
201711,인천,기타,10537.0
201711,인천,디젤,166057.0
201711,인천,전기,0.0
201711,전라,LPG,11356.0
201711,전라,기타,14031.0
201711,전라,디젤,483408.0
201711,전라,전기,1.0
201711,제주,LPG,3683.0
201711,제주,기타,698.0
201711,제주,디젤,74257.0
201711,제주,전기,18.0
201711,충청,LPG,10537.0
201711,충청,기타,12525.0
201711,충청,디젤,447974.0
201711,충청,전기,2.0
201712,강원,LPG,4046.0
201712,강원,기타,2427.0
201712,강원,디젤,145134.0
201712,강원,전기,1.0
201712,경기,LPG,39053.0
201712,경기,기타,17074.0
201712,경기,디젤,720068.0
201712,경기,전기,2.0
201712,경상,LPG,28152.0
201712,경상,기타,36431.0
201712,경상,디젤,961564.0
201712,경상,전기,12.0
201712,서울,LPG,31366.0
201712,서울,기타,5963.0
201712,서울,디젤,302573.0
201712,서울,전기,19.0
201712,인천,LPG,10658.0
201712,인천,기타,10560.0
201712,인천,디젤,166319.0
201712,인천,전기,0.0
201712,전라,LPG,11291.0
201712,전라,기타,14065.0
201712,전라,디젤,483510.0
201712,전라,전기,0.0
201712,제주,LPG,3662.0
201712,제주,기타,701.0
201712,제주,디젤,74346.0
201712,제주,전기,19.0
201712,충청,LPG,10478.0
201712,충청,기타,12569.0
201712,충청,디젤,448258.0
201712,충청,전기,2.0
201801,강원,LPG,4006.0
201801,강원,기타,2436.0
201801,강원,디젤,145492.0
201801,강원,전기,1.0
201801,경기,LPG,38824.0
201801,경기,기타,17161.0
201801,경기,디젤,722424.0
201801,경기,전기,2.0
201801,경상,LPG,28057.0
201801,경상,기타,36528.0
201801,경상,디젤,962470.0
201801,경상,전기,12.0
201801,서울,LPG,31100.0
201801,서울,기타,5975.0
201801,서울,디젤,302364.0
201801,서울,전기,21.0
